1233,07-04-2014,curd,UHT-milk 
2524,07-04-2014,chocolate,chocolate 
3903,07-04-2014,fruit/vegetable juice,baking powder 
1335,16-01-2015,coffee,frankfurter 
2654,07-04-2014,bottled beer,misc. beverages 
3408,07-04-2014,waffles,root vegetables 
1895,13-02-2014,specialty cheese,soups 
1013,17-01-2014,bottled water,napkins,hard cheese 
3757,07-04-2014,mayonnaise,dessert 
3966,07-04-2014,shopping bags,whipped/sour cream,root vegetables 
3475,01-09-2014,canned fish,whole milk 
2519,07-04-2014,decalcifier,soups,root vegetables 
4201,01-09-2014,whipped/sour cream,pip fruit 
4277,01-09-2014,butter,pip fruit 
2905,17-01-2014,brown bread,waffles 
2546,04-06-2014,rolls/buns,candy,fish 
2377,13-02-2014,bottled beer,pastry 
4693,04-06-2014,pastry,bottled beer 
2609,04-06-2014,semi-finished bread,sliced cheese,beverages 
2754,04-06-2014,rolls/buns,detergent,ice cream,whole milk 
3881,04-06-2014,specialty chocolate,waffles,beverages 
4502,04-06-2014,frozen vegetables,sugar,pip fruit 
2395,04-06-2014,margarine,tropical fruit 
3054,17-01-2014,waffles,semi-finished bread 
1379,04-06-2014,margarine,whole milk 
1553,07-04-2014,soda,UHT-milk,pip fruit 
4432,01-09-2014,butter,root vegetables 
4257,04-06-2014,soft cheese,other vegetables 
3768,07-04-2014,shopping bags,hygiene articles,brown bread 
3785,13-02-2014,cream cheese ,fruit/vegetable juice 
3329,04-06-2014,pastry,cream cheese  
4872,13-02-2014,domestic eggs,bottled beer,newspapers 
1316,17-01-2014,whipped/sour cream,rolls/buns 
2340,17-01-2014,red/blush wine,soda,yogurt,meat 
2222,13-02-2014,curd cheese,chewing gum,grapes 
2980,17-01-2014,cleaner,bottled beer,other vegetables 
3511,04-06-2014,bottled beer,whole milk 
2671,04-06-2014,salty snack,whole milk 
2414,04-06-2014,cling film/bags,chicken 
2854,13-02-2014,bottled beer,napkins,rolls/buns 
1621,13-02-2014,shopping bags,detergent,waffles,beef 
4888,04-06-2014,sauces,onions 
2751,04-06-2014,dental care,frozen meals 
1136,04-06-2014,fruit/vegetable juice,rolls/buns 
2431,17-01-2014,domestic eggs,soda,whole milk,processed cheese 
1755,04-06-2014,spread cheese,waffles 
3783,04-06-2014,bottled water,red/blush wine 
2612,04-06-2014,pastry,citrus fruit 
4391,04-06-2014,citrus fruit,butter 
3219,01-09-2014,waffles,tropical fruit 
1827,01-09-2014,pastry,soda 
4342,01-09-2014,whole milk,ham 
3467,07-04-2014,shopping bags,citrus fruit 
3972,07-04-2014,butter,baking powder 
2927,01-09-2014,popcorn,packaged fruit/vegetables 
3142,01-09-2014,cream cheese ,pasta 
1478,07-04-2014,hard cheese,whipped/sour cream 
4076,07-04-2014,whole milk,tropical fruit 
4303,17-01-2014,instant coffee,shopping bags,sugar 
4637,07-04-2014,napkins,pastry 
4206,07-04-2014,domestic eggs,whipped/sour cream 
3892,07-04-2014,specialty vegetables,newspapers 
2455,07-04-2014,coffee,rolls/buns 
2904,07-04-2014,sweet spreads,pip fruit 
1569,09-03-2014,fruit/vegetable juice,white bread,bottled beer,other vegetables 
4780,09-03-2014,candy,newspapers,chewing gum 
2547,09-03-2014,specialty chocolate,rolls/buns,pip fruit 
4709,09-03-2014,root vegetables,beef 
2479,09-03-2014,brown bread,canned beer 
1547,09-03-2014,long life bakery product,whole milk 
1515,09-03-2014,soda,root vegetables 
3364,06-05-2014,oil,herbs,beef 
3670,06-05-2014,domestic eggs,dish cleaner,chocolate 
3942,06-05-2014,domestic eggs,rolls/buns,canned fish 
4065,06-05-2014,flower (seeds),bottled beer 
2421,06-05-2014,UHT-milk,other vegetables 
3913,06-05-2014,shopping bags,rolls/buns,bottled beer,other vegetables 
4409,06-05-2014,kitchen towels,bottled water,domestic eggs 
3142,06-05-2014,soda,other vegetables,soda 
2890,13-02-2014,flour,soda,shopping bags,bottled water 
4377,06-05-2014,dish cleaner,sliced cheese,whole milk 
2325,06-05-2014,canned fruit,specialty chocolate,onions 
1309,06-05-2014,margarine,pickled vegetables,pastry 
3158,06-05-2014,frozen vegetables,soda,bottled beer 
4272,06-05-2014,whole milk,whole milk,cat food 
3851,06-05-2014,pastry,other vegetables 
2825,06-05-2014,frozen potato products,photo/film 
2215,06-05-2014,flower (seeds),rolls/buns 
3557,06-05-2014,brown bread,yogurt 
2744,06-05-2014,frozen vegetables,rolls/buns 
4654,06-05-2014,frozen vegetables,rolls/buns 
4643,09-03-2014,bottled water,other vegetables 
5000,09-03-2014,onions,fruit/vegetable juice 
1568,09-03-2014,coffee,nuts/prunes 
3247,09-03-2014,coffee,rice 
4281,09-03-2014,hard cheese,yogurt 
4050,09-03-2014,whole milk,beef 
2704,02-08-2014,bottled beer,whole milk,vinegar 
1888,02-08-2014,waffles,yogurt 
4633,13-02-2014,specialty chocolate,onions 
4182,17-01-2014,sliced cheese,whole milk 
1239,02-08-2014,waffles,roll products  
2134,17-01-2014,bottled water,soda 
3617,02-08-2014,fruit/vegetable juice,brown bread 
1698,17-01-2014,yogurt,yogurt 
4392,17-01-2014,other vegetables,pork 
1896,13-02-2014,newspapers,soda 
2421,13-02-2014,rolls/buns,pastry 
2747,07-04-2014,dog food,root vegetables 
1613,02-08-2014,butter,whole milk 
3248,07-04-2014,spread cheese,hamburger meat 
2726,02-08-2014,soft cheese,cream cheese  
1597,13-02-2014,cake bar,frozen meals 
3982,13-02-2014,dessert,canned beer 
2581,02-08-2014,curd,canned beer 
2746,13-02-2014,curd,dental care 
2116,13-02-2014,other vegetables,fruit/vegetable juice 
3507,13-02-2014,root vegetables,photo/film 
1279,13-02-2014,butter,oil 
2746,17-01-2014,brown bread,hamburger meat 
2098,02-08-2014,canned beer,fruit/vegetable juice,rolls/buns,tropical fruit 
1703,02-08-2014,frozen vegetables,newspapers,whole milk 
4076,02-08-2014,other vegetables,other vegetables,dessert 
2649,02-08-2014,shopping bags,shopping bags,bottled water 
2869,02-08-2014,brown bread,bottled beer,bottled water 
1613,17-01-2014,pastry,tropical fruit 
4250,17-01-2014,pet care,yogurt 
3595,17-01-2014,curd,other vegetables 
1360,17-01-2014,ketchup,frankfurter 
1743,17-01-2014,whipped/sour cream,frankfurter 
1798,17-01-2014,pastry,pip fruit 
2855,17-01-2014,coffee,yogurt 
1932,02-08-2014,cat food,citrus fruit 
4625,07-04-2015,sausage,bottled water,pasta 
4308,07-04-2015,chicken,shopping bags,soda 
4189,07-04-2015,rolls/buns,long life bakery product,snack products,soda 
2408,02-08-2014,shopping bags,beverages 
3721,02-08-2014,brown bread,specialty chocolate 
1648,13-02-2014,red/blush wine,newspapers 
2857,02-08-2014,whipped/sour cream,yogurt 
1494,13-02-2014,rolls/buns,bottled water 
4699,02-08-2014,misc. beverages,sauces 
2256,02-08-2014,frozen vegetables,beef 
2676,07-04-2015,white wine,liver loaf,newspapers 
1419,07-04-2015,newspapers,root vegetables,hygiene articles 
2419,07-04-2015,sausage,pip fruit 
2082,07-04-2015,frankfurter,other vegetables 
4593,07-04-2015,hard cheese,pickled vegetables,other vegetables 
2122,07-04-2015,frozen dessert,tropical fruit 
3830,07-04-2015,pork,ice cream 
4498,07-04-2015,pastry,yogurt 
4180,02-08-2014,canned beer,bottled beer 
2241,02-08-2014,photo/film,pet care 
3050,07-04-2015,yogurt,whole milk 
4957,02-08-2014,bottled beer,whole milk 
2068,07-04-2015,sausage,rolls/buns 
1539,07-04-2015,margarine,frankfurter 
3619,07-04-2015,dessert,pork 
3473,02-08-2014,shopping bags,tropical fruit 
3473,07-04-2015,liquor (appetizer),whole milk 
1602,02-08-2014,beef,ice cream 
2451,02-08-2014,domestic eggs,candy 
3474,07-04-2015,dishes,tropical fruit 
1820,07-04-2015,ham,pork 
3884,07-04-2015,rolls/buns,citrus fruit 
3881,07-04-2015,canned beer,meat 
4364,17-01-2015,flour,dessert,dessert 
2139,03-07-2014,instant coffee,chewing gum 
3749,09-03-2015,tropical fruit,whole milk,napkins 
2086,09-03-2015,salt,root vegetables,misc. beverages,pastry,other vegetables,frankfurter,bottled beer,meat,chicken 
3772,09-03-2015,whole milk,yogurt 
3855,09-03-2015,chocolate,citrus fruit,tropical fruit 
3534,09-03-2015,beef,yogurt 
2666,01-09-2014,UHT-milk,root vegetables 
2672,09-03-2015,ham,liquor (appetizer) 
1219,03-07-2014,instant coffee,red/blush wine 
4278,03-07-2014,newspapers,soda 
3991,03-07-2014,margarine,kitchen towels 
4359,03-07-2014,fruit/vegetable juice,cling film/bags,citrus fruit 
3238,03-07-2014,rolls/buns,bottled beer,rolls/buns,root vegetables 
4104,01-09-2014,coffee,white wine 
2672,17-01-2015,frozen meals,yogurt,pastry,sausage 
4212,07-04-2015,whipped/sour cream,chicken 
3073,17-01-2015,sliced cheese,nut snack,berries 
3205,17-01-2015,pork,pip fruit 
1481,17-01-2015,yogurt,pip fruit 
3669,17-01-2015,margarine,white wine,pork 
2777,07-04-2015,whole milk,whole milk 
4825,17-01-2015,bottled water,ham,butter,brown bread 
3176,17-01-2015,root vegetables,citrus fruit 
2271,17-01-2015,dog food,white bread 
4826,17-01-2015,rolls/buns,whole milk 
3170,17-01-2015,brown bread,grapes,male cosmetics,waffles,beef,chicken,root vegetables,roll products  
3574,13-02-2015,canned beer,white bread,margarine 
1955,13-02-2015,sausage,rolls/buns 
3611,13-02-2015,pastry,sausage,curd,domestic eggs,chicken 
2067,03-07-2014,brown bread,canned beer 
1953,09-03-2015,beef,citrus fruit,pet care,whole milk 
4539,09-03-2015,onions,bottled water,whole milk,spread cheese 
1572,03-07-2014,candy,rolls/buns 
3112,03-07-2014,domestic eggs,mustard 
3584,03-07-2014,other vegetables,meat 
3940,09-03-2015,root vegetables,bottled water 
4733,09-03-2015,other vegetables,soda 
2691,09-03-2015,rolls/buns,liver loaf 
4632,09-03-2015,onions,whole milk 
3489,09-03-2015,tropical fruit,nuts/prunes 
3148,09-03-2015,yogurt,sausage 
4483,03-07-2014,whole milk,other vegetables 
4251,17-01-2015,pastry,pork 
2887,17-01-2015,whole milk,tropical fruit 
3257,13-02-2015,domestic eggs,bottled water,dog food,other vegetables,root vegetables,meat,whole milk 
1866,13-02-2015,sausage,baking powder,bottled water,specialty chocolate 
4888,13-02-2015,canned beer,dishes,beverages,finished products 
4048,03-07-2014,margarine,ice cream 
3141,03-07-2014,nut snack,chicken 
2803,03-07-2014,canned beer,tropical fruit 
3743,03-07-2014,butter,sausage 
2289,03-07-2014,rolls/buns,chicken 
4120,17-01-2015,roll products ,sausage 
2472,17-01-2015,processed cheese,liver loaf 
2058,04-06-2015,fruit/vegetable juice,soda,chocolate marshmallow 
2597,13-02-2015,pork,onions 
4245,04-06-2015,whipped/sour cream,bottled water,yogurt 
4689,04-06-2015,pastry,UHT-milk,cling film/bags 
2389,04-06-2015,processed cheese,yogurt 
4461,13-02-2015,tropical fruit,white wine 
1732,09-03-2015,yogurt,citrus fruit 
3310,17-01-2015,canned beer,yogurt 
2907,02-08-2014,domestic eggs,white wine 
2937,02-08-2014,rolls/buns,pork 
2663,02-08-2014,waffles,other vegetables 
3101,17-01-2015,cat food,chicken 
3946,13-02-2015,whipped/sour cream,newspapers 
4073,13-02-2015,butter milk,whipped/sour cream 
4672,13-02-2015,other vegetables,whole milk 
3104,04-06-2015,rolls/buns,spread cheese,citrus fruit,soda 
1914,04-06-2015,root vegetables,rolls/buns,other vegetables 
4180,04-06-2015,semi-finished bread,whole milk,other vegetables 
3795,17-01-2015,yogurt,bottled beer 
1940,04-06-2015,whole milk,rolls/buns 
3760,04-06-2015,sausage,soda 
4265,06-05-2014,butter milk,other vegetables 
2075,06-05-2014,soda,sausage 
3413,02-08-2014,hard cheese,frankfurter 
2226,09-03-2015,whole milk,berries 
3368,09-03-2015,domestic eggs,frankfurter 
2807,03-07-2015,tropical fruit,sweet spreads,whole milk 
4836,03-07-2015,newspapers,whole milk 
1885,03-07-2015,soda,butter,butter milk,artif. sweetener,bottled water 
3349,18-01-2014,other vegetables,curd,liquor,rolls/buns 
1275,04-06-2015,curd,hygiene articles 
2238,09-03-2015,misc. beverages,curd 
3719,04-06-2015,beverages,soda 
2477,04-06-2015,UHT-milk,pip fruit 
1275,18-01-2014,butter milk,shopping bags,domestic eggs,frozen potato products 
2353,18-01-2014,cereals,soda,soda 
1793,03-07-2015,chocolate,organic products,newspapers,beef,chicken 
3180,03-07-2015,newspapers,pastry,sausage,curd,margarine,other vegetables 
2056,03-07-2015,soda,bottled water,beef 
4780,03-07-2015,shopping bags,beverages,soda,whole milk,sausage 
4233,18-01-2014,packaged fruit/vegetables,soda,chicken 
2492,10-03-2014,candles,instant coffee 
2252,10-03-2014,seasonal products,oil,brown bread,oil 
3789,10-03-2014,hygiene articles,soda,pot plants 
1911,10-03-2014,newspapers,pastry,tropical fruit 
3863,10-03-2014,napkins,specialty cheese,soda 
3891,03-07-2015,hard cheese,shopping bags,chicken,rolls/buns 
3294,03-07-2015,newspapers,beef 
4297,02-08-2014,shopping bags,UHT-milk 
3704,02-08-2014,candy,soda 
3348,18-01-2014,pickled vegetables,soda,other vegetables 
2816,18-01-2014,margarine,frozen vegetables,chewing gum,citrus fruit 
2441,03-07-2015,meat,rolls/buns 
1797,18-01-2014,chocolate marshmallow,other vegetables 
1682,18-01-2014,newspapers,other vegetables 
4319,10-03-2014,shopping bags,newspapers 
1690,10-03-2014,yogurt,citrus fruit 
3429,10-03-2014,root vegetables,fruit/vegetable juice 
3302,10-03-2014,whole milk,canned beer 
3508,10-03-2014,pastry,root vegetables 
1816,18-01-2014,cake bar,jam 
4978,18-01-2014,grapes,pork 
2518,03-07-2015,soda,curd,rolls/buns,beverages 
1535,03-07-2015,pip fruit,flour 
3516,18-01-2014,rolls/buns,dessert 
4839,10-03-2014,sweet spreads,packaged fruit/vegetables 
4505,18-01-2014,other vegetables,tropical fruit 
2267,03-07-2015,meat,oil 
3515,03-07-2015,rolls/buns,canned beer 
3410,03-07-2015,coffee,other vegetables 
1025,10-03-2014,cream cheese ,ham 
4080,03-07-2015,whole milk,photo/film 
2443,10-03-2014,rolls/buns,sausage 
1191,10-03-2014,white bread,berries 
1162,18-01-2014,yogurt,white bread 
2390,18-01-2014,other vegetables,other vegetables 
2290,03-07-2015,specialty fat,condensed milk 
1462,18-01-2014,sugar,salty snack 
4814,18-01-2014,yogurt,pickled vegetables 
2585,13-02-2015,whole milk,other vegetables 
2406,10-03-2015,pastry,rolls/buns,meat 
3079,10-03-2015,soda,soda,frankfurter 
1659,10-03-2015,yogurt,tropical fruit 
1374,10-03-2015,whole milk,whole milk,pip fruit,salty snack 
4833,10-03-2015,dog food,onions,pip fruit 
2407,10-03-2015,coffee,onions,frozen vegetables,citrus fruit 
1336,10-03-2015,napkins,coffee,pet care,flour 
4566,10-03-2015,canned beer,butter 
3635,10-03-2015,other vegetables,rolls/buns 
1211,10-03-2015,frankfurter,yogurt,specialty bar,butter 
3584,10-03-2015,curd,photo/film 
2981,10-03-2015,whole milk,UHT-milk 
3544,10-03-2015,whole milk,hard cheese 
1903,10-03-2015,tropical fruit,canned beer 
2091,18-01-2014,vinegar,photo/film 
2850,18-01-2014,UHT-milk,organic sausage 
1958,03-07-2015,cream cheese ,liquor,hamburger meat,berries 
2413,18-01-2014,cat food,whole milk 
4922,13-02-2015,ice cream,beef 
2391,18-01-2014,whipped/sour cream,citrus fruit 
2763,13-02-2015,rolls/buns,root vegetables 
1714,02-08-2015,soda,rolls/buns,whipped/sour cream 
1865,02-08-2015,white bread,pip fruit,other vegetables 
1481,04-06-2015,yogurt,pip fruit 
3829,02-08-2015,coffee,beef,citrus fruit 
2091,02-08-2015,canned beer,candy,ice cream 
4453,02-08-2015,specialty vegetables,sausage,frozen vegetables 
3732,18-01-2014,fruit/vegetable juice,ice cream 
2909,18-01-2014,whole milk,frozen fish 
3401,02-08-2015,candy,pork,other vegetables,bottled beer,condensed milk 
2504,02-08-2015,oil,condensed milk,pork 
4234,02-08-2015,chocolate,rolls/buns 
2728,02-08-2015,butter milk,beef,root vegetables 
4478,02-08-2015,domestic eggs,UHT-milk,newspapers,whole milk 
1992,02-08-2015,white bread,other vegetables,seasonal products,rolls/buns 
4344,06-05-2015,domestic eggs,citrus fruit,specialty bar 
2232,06-05-2015,soft cheese,other vegetables,citrus fruit,bottled beer,whole milk 
3743,06-05-2015,cake bar,canned beer,sliced cheese 
1651,06-05-2015,tropical fruit,other vegetables 
1753,05-06-2014,fruit/vegetable juice,cream cheese  
4572,02-08-2015,UHT-milk,pip fruit 
3291,02-08-2015,tropical fruit,semi-finished bread 
1256,02-08-2015,sausage,coffee 
3156,02-08-2015,packaged fruit/vegetables,berries 
4560,03-07-2015,waffles,frankfurter 
1169,05-06-2014,cleaner,napkins 
1508,10-03-2015,bottled beer,pip fruit 
1606,10-03-2015,bottled beer,ham 
1618,02-08-2015,chicken,whole milk 
2357,05-06-2014,whipped/sour cream,whipped/sour cream,frozen vegetables,pip fruit 
1073,05-06-2014,domestic eggs,bottled water,yogurt 
3570,05-06-2014,butter,cake bar,beef 
1092,03-07-2015,shopping bags,photo/film 
4890,03-07-2015,ham,tidbits 
4442,08-04-2014,margarine,pet care,pastry 
1345,08-04-2014,shopping bags,rolls/buns,soda 
3948,08-04-2014,toilet cleaner,whipped/sour cream 
4153,14-02-2014,chocolate,flour,UHT-milk,long life bakery product,whole milk,sausage 
2331,08-04-2014,sugar,tropical fruit 
4487,08-04-2014,cat food,hard cheese,hygiene articles,meat 
2041,08-04-2014,soda,rolls/buns,soda 
1618,08-04-2014,napkins,candy,hamburger meat 
3535,08-04-2014,fruit/vegetable juice,beverages,soda 
3444,08-04-2014,margarine,shopping bags,napkins,pastry 
4800,11-03-2014,rum,long life bakery product 
4412,11-03-2014,napkins,root vegetables 
2433,08-04-2014,margarine,bottled beer,pip fruit 
3209,08-04-2014,liquor,other vegetables 
4575,08-04-2014,whole milk,whole milk 
3583,02-08-2015,root vegetables,male cosmetics 
1144,08-04-2014,coffee,root vegetables 
3600,08-04-2014,pickled vegetables,butter milk 
2903,02-08-2015,other vegetables,tropical fruit 
4655,02-08-2015,rolls/buns,other vegetables 
2275,02-08-2015,pet care,yogurt 
4710,08-04-2014,domestic eggs,pork 
3044,08-04-2014,pasta,soda 
2340,08-04-2014,rolls/buns,whole milk 
3582,08-04-2014,whole milk,fruit/vegetable juice 
4077,08-04-2014,oil,misc. beverages 
3561,08-04-2014,flower (seeds),ice cream 
2958,11-03-2014,candy,soda 
2923,11-03-2014,napkins,sliced cheese,citrus fruit 
4074,11-03-2014,dog food,whole milk,tropical fruit 
1563,11-03-2014,sliced cheese,margarine,citrus fruit 
1586,11-03-2014,hard cheese,butter,soda,citrus fruit 
3964,11-03-2014,whipped/sour cream,bottled water,root vegetables 
1094,11-03-2014,brown bread,whole milk 
2751,11-03-2014,female sanitary products,rolls/buns 
3593,11-03-2014,dish cleaner,softener 
1854,11-03-2014,frozen fish,bottled water 
4573,11-03-2014,sliced cheese,other vegetables 
2584,11-03-2014,whole milk,hard cheese 
4906,11-03-2014,brandy,sausage 
2960,11-03-2014,shopping bags,UHT-milk 
1736,11-03-2014,soda,butter 
3321,11-03-2014,rolls/buns,white bread 
3088,11-03-2014,newspapers,newspapers 
3818,11-03-2014,whole milk,root vegetables 
1966,14-02-2014,frozen vegetables,grapes,vinegar 
1885,11-03-2014,bottled water,other vegetables 
1163,11-03-2014,bottled water,sausage 
1447,05-06-2014,fruit/vegetable juice,other vegetables,tropical fruit 
3144,05-06-2014,shopping bags,pastry,other vegetables 
1822,05-06-2014,soda,pasta,citrus fruit,candy 
3158,14-02-2014,processed cheese,margarine 
1970,05-06-2014,white bread,whole milk,brown bread 
2153,14-02-2014,shopping bags,soda 
1342,14-02-2014,white bread,napkins 
3502,14-02-2014,soda,coffee 
2370,06-05-2015,shopping bags,UHT-milk,curd 
1783,14-02-2014,misc. beverages,yogurt,misc. beverages 
3917,14-02-2014,soda,whipped/sour cream,sausage 
2693,14-02-2014,liqueur,bottled water,coffee 
4387,14-02-2014,cream cheese ,frozen vegetables,soda 
3078,01-09-2015,rolls/buns,oil,other vegetables 
3535,18-01-2015,specialty chocolate,beef,pastry 
4687,08-04-2014,domestic eggs,meat 
1673,08-04-2014,grapes,citrus fruit 
2626,14-02-2014,other vegetables,yogurt,chocolate 
3901,14-02-2014,whole milk,rolls/buns 
1102,14-02-2014,frozen vegetables,root vegetables 
1182,01-09-2015,soft cheese,whole milk,shopping bags,ice cream,hamburger meat 
3489,01-09-2015,misc. beverages,specialty chocolate,yogurt,tropical fruit 
2186,01-09-2015,soda,whipped/sour cream 
1929,14-02-2014,soda,curd 
3164,14-02-2014,coffee,citrus fruit 
3010,14-02-2014,other vegetables,root vegetables 
2081,14-02-2014,seasonal products,hamburger meat 
2886,14-02-2014,waffles,curd 
4173,14-02-2014,whipped/sour cream,candy 
3398,18-01-2015,chocolate,frozen fish,citrus fruit,brown bread,rolls/buns 
2804,18-01-2015,canned beer,other vegetables 
3535,01-09-2015,soda,pip fruit,liquor (appetizer),specialty chocolate 
1141,08-04-2014,yogurt,tropical fruit 
2366,18-01-2015,candy,whole milk,pip fruit,frankfurter,pip fruit 
4547,18-01-2015,dishes,whole milk,chewing gum,white bread,whole milk 
3677,01-09-2015,domestic eggs,turkey 
4856,18-01-2015,domestic eggs,hygiene articles,root vegetables 
1215,18-01-2015,pip fruit,sliced cheese,semi-finished bread,other vegetables 
1428,18-01-2015,rolls/buns,yogurt,whole milk,pip fruit 
3267,18-01-2015,cat food,yogurt,frankfurter 
2277,18-01-2015,canned beer,shopping bags,soda 
2283,18-01-2015,margarine,shopping bags,frozen meals,root vegetables 
1623,18-01-2015,roll products ,specialty chocolate,frozen meals,ham 
1145,05-06-2014,other vegetables,brown bread 
3813,18-01-2015,whole milk,cat food 
2716,18-01-2015,sausage,beef 
2394,05-06-2014,curd,whole milk 
1107,06-05-2015,citrus fruit,misc. beverages 
3500,18-01-2015,meat,tropical fruit 
3018,18-01-2015,canned beer,soda 
1948,06-05-2015,frozen vegetables,baking powder,yogurt,pet care 
2683,18-01-2015,berries,red/blush wine 
3050,06-05-2015,chicken,semi-finished bread,white bread,beef 
4499,06-05-2015,bottled beer,shopping bags,frozen vegetables,beef 
2338,11-03-2014,white wine,newspapers 
2387,11-03-2014,brown bread,herbs 
4054,06-05-2015,rolls/buns,whole milk 
4725,01-09-2015,cat food,rolls/buns 
2760,02-08-2015,citrus fruit,other vegetables 
3023,06-05-2015,onions,hamburger meat 
4082,18-01-2015,brandy,specialty chocolate 
2795,06-05-2015,white bread,citrus fruit 
4542,18-01-2015,coffee,whipped/sour cream 
2599,06-05-2015,chicken,curd 
3160,06-05-2015,processed cheese,other vegetables 
2918,08-04-2015,napkins,ham,other vegetables 
4204,06-05-2015,spread cheese,shopping bags 
4652,08-04-2015,pot plants,butter milk,zwieback 
4330,08-04-2015,semi-finished bread,whipped/sour cream,sparkling wine,domestic eggs,misc. beverages,pork 
4495,08-04-2015,soda,yogurt,white bread,frankfurter,domestic eggs,other vegetables,sparkling wine,rubbing alcohol 
4875,05-06-2014,chocolate,pip fruit 
2312,14-02-2014,pastry,pip fruit 
2981,05-06-2014,canned beer,fruit/vegetable juice 
4394,14-02-2014,berries,other vegetables 
4102,08-04-2015,hygiene articles,artif. sweetener,pip fruit 
3313,08-04-2015,root vegetables,tropical fruit 
2193,08-04-2015,root vegetables,cream cheese  
4596,08-04-2015,hamburger meat,whole milk 
2656,05-06-2014,yogurt,bottled water 
2272,05-06-2014,napkins,whole milk 
2501,05-06-2014,pork,other vegetables 
4952,08-04-2015,whipped/sour cream,whole milk 
1575,14-02-2014,newspapers,rolls/buns 
3306,05-06-2014,whole milk,canned beer 
2584,14-02-2014,Instant food products,whole milk 
3427,05-06-2014,yogurt,meat 
2454,08-04-2015,meat,meat 
2930,14-02-2014,curd,bottled water 
2702,08-04-2015,whipped/sour cream,tropical fruit,bottled water 
4303,08-04-2015,cream cheese ,other vegetables,canned beer,specialty chocolate 
2745,08-04-2015,tropical fruit,rolls/buns 
2625,08-04-2015,margarine,other vegetables,frozen meals,yogurt,citrus fruit,pork,sausage,sausage 
2321,08-04-2015,sausage,whole milk 
2171,02-08-2015,sausage,curd 
1067,08-04-2015,hamburger meat,pork 
1514,08-04-2015,citrus fruit,whipped/sour cream 
4807,08-04-2015,waffles,tropical fruit 
2207,08-04-2015,frankfurter,cream cheese  
2579,08-04-2015,whole milk,white wine 
4729,08-04-2015,salt,frozen vegetables 
4945,02-08-2015,butter,other vegetables 
4620,11-03-2015,sausage,yogurt,semi-finished bread,other vegetables,whole milk 
1622,11-03-2015,soda,meat,rolls/buns 
1994,11-03-2015,chocolate,coffee,whole milk,whole milk,whole milk,waffles,pip fruit,whole milk 
4820,18-01-2015,chocolate,citrus fruit 
4526,18-01-2015,whipped/sour cream,other vegetables 
4117,03-08-2014,fruit/vegetable juice,whole milk,yogurt 
1893,18-01-2015,root vegetables,beef 
3879,03-08-2014,whole milk,yogurt 
2772,03-08-2014,cat food,whipped/sour cream 
1208,03-08-2014,bottled water,soft cheese 
3140,03-08-2014,butter,salty snack 
4806,07-05-2014,margarine,liquor 
1381,07-05-2014,pastry,pastry 
1111,07-05-2014,whipped/sour cream,other vegetables 
4115,07-05-2014,coffee,shopping bags 
2306,07-05-2014,fruit/vegetable juice,bottled water 
3855,07-05-2014,vinegar,specialty chocolate 
2907,02-09-2014,domestic eggs,candy 
1446,07-05-2014,curd,pastry,bottled water,brown bread 
4082,07-05-2014,dish cleaner,domestic eggs,pastry 
4060,01-10-2014,napkins,domestic eggs,other vegetables 
2138,01-10-2014,whisky,bottled water 
4234,01-10-2014,napkins,pastry,beverages,berries 
1438,19-01-2014,shopping bags,yogurt,whole milk 
2615,19-01-2014,bottled water,frozen vegetables 
3462,01-10-2014,bottled beer,dessert,other vegetables,citrus fruit 
2243,01-10-2014,candles,yogurt,tropical fruit,meat 
1664,01-10-2014,soda,misc. beverages,rolls/buns 
3119,01-10-2014,yogurt,whole milk,whole milk,meat 
2806,19-01-2014,canned beer,whipped/sour cream 
2322,19-01-2014,newspapers,sweet spreads 
1718,11-03-2015,salty snack,hamburger meat,red/blush wine 
1584,11-03-2015,frankfurter,long life bakery product,cream cheese  
3050,11-03-2015,whole milk,yogurt,dessert,pip fruit,soda,grapes,dessert,sausage,pork 
2200,11-03-2015,onions,grapes,berries 
1694,01-10-2014,long life bakery product,rolls/buns,dessert,tropical fruit 
1765,11-03-2015,whipped/sour cream,beef,margarine 
2137,19-01-2014,hard cheese,UHT-milk 
4924,19-01-2014,cereals,pastry 
1003,19-01-2014,dental care,frozen meals 
1252,11-03-2015,chicken,pastry 
1850,11-03-2015,citrus fruit,grapes 
4292,19-01-2014,pot plants,whipped/sour cream 
3398,11-03-2015,tropical fruit,citrus fruit 
2662,03-08-2014,pickled vegetables,sausage 
4596,05-06-2015,sausage,bottled water 
1566,05-06-2015,yogurt,shopping bags,whole milk 
3495,11-03-2015,whole milk,root vegetables 
2284,11-03-2015,frankfurter,ice cream 
3851,03-08-2014,other vegetables,other vegetables 
3656,11-03-2015,other vegetables,yogurt,tropical fruit,frozen meals 
2545,03-08-2014,processed cheese,pastry 
4654,03-08-2014,shopping bags,root vegetables 
2633,14-02-2015,frankfurter,root vegetables,whole milk,brown bread 
2974,02-09-2014,waffles,pastry 
4024,11-03-2015,grapes,ice cream 
1940,14-02-2015,domestic eggs,beef,chewing gum 
2403,14-02-2015,napkins,butter,margarine,frankfurter,pip fruit,chocolate 
4941,14-02-2015,fruit/vegetable juice,rolls/buns,citrus fruit 
3029,14-02-2015,other vegetables,shopping bags 
4179,03-08-2014,other vegetables,hamburger meat 
